Product Name,Specifications,Rating,Price,Battery Life,Weight,Webcam,Display Size,Brand,Processor,RAM,DDR,OS,Storage,Display,Warranty,Specification
ASUS Vivobook S 15,Intel Core i 9 Processor (13th Gen)16 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.5,79990,Not found,1.70 Kg,1080p FHD camera With privacy shutter,39.62 cm (15.6 Inch),ASUS,Intel Core i 9 Processor (13th Gen),16 GB,LPDDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: ASUS Vivobook S 15, Brand: ASUS, Rating: 4.5, Price: ₹79990, Processor: Intel Core i 9 Processor (13th Gen), RAM: 16 GB GB, DDR: LPDDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.70 Kg kg, Warranty: 1 Year Onsite Warranty"
HP,Intel Core 3 Processor (13th Gen)8 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year,Not found,39890,Upto 7 Hours and 45 Minutes,Not found,Not found,39.62 cm (15.6 inch),HP,Intel Core 3 Processor (13th Gen),8 GB,DDR,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),Not found,"Product: HP, Brand: HP, Rating: Not found, Price: ₹39890, Processor: Intel Core 3 Processor (13th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: Not found kg, Warranty: Not found"
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis,Intel Core Ultra 5 Processor 16 GB LPDDR 5X RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Touchscreen Display 1 Year Onsite Warranty,4.9,114990,Upto 12.3 Hours,1.46 Kg,Not found,39.62 cm (15.6 Inch),SAMSUNG,Not found,16 GB,LPDDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis, Brand: SAMSUNG, Rating: 4.9, Price: ₹114990, Processor: Not found, RAM: 16 GB GB, DDR: LPDDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.46 Kg kg, Warranty: 1 Year Onsite Warranty"
HP Backlit,Intel Core i 5 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.3,44990,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch),HP,Intel Core i 5 Processor (12th Gen),8 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: HP Backlit, Brand: HP, Rating: 4.3, Price: ₹44990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.69 Kg kg, Warranty: 1 Year Onsite Warranty"
MSI Thin 15,Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 2 Year Onsite Warranty,4.3,50990,Model Number,1.86 Kg,HD type (30fps@720p),39.62 cm (15.6 Inch),MSI,Intel Core i 5 Processor (12th Gen),16 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),2 Year Onsite Warranty,"Product: MSI Thin 15, Brand: MSI, Rating: 4.3, Price: ₹50990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.86 Kg kg, Warranty: 2 Year Onsite Warranty"
Lenovo,Intel Core i 3 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1-Year,4,32385,upto 13.5 hrs,Not found,Not found,39.62 cm (15.6 inch),Lenovo,Intel Core i 3 Processor (12th Gen),16 GB,DDR,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),Not found,"Product: Lenovo, Brand: Lenovo, Rating: 4, Price: ₹32385, Processor: Intel Core i 3 Processor (12th Gen), RAM: 16 GB GB, DDR: DDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: Not found kg, Warranty: Not found"
ASUS Vivobook 15,Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.3,32990,Model Number,1.70 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch),ASUS,Intel Core i 3 Processor (12th Gen),8 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: ASUS Vivobook 15, Brand: ASUS, Rating: 4.3, Price: ₹32990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.70 Kg kg, Warranty: 1 Year Onsite Warranty"
ASUS TUF Gaming A15,AMD Ryzen 7 Octa Core Processor 8 GB DDR 5 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year Carry-in Warranty,4.3,52990,3 Cell,2.30 Kg,720p HD camera,39.62 cm (15.6 inch),ASUS,Not found,8 GB,DDR,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),1 Year Carry-in Warranty,"Product: ASUS TUF Gaming A15, Brand: ASUS, Rating: 4.3, Price: ₹52990, Processor: Not found, RAM: 8 GB GB, DDR: DDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 2.30 Kg kg, Warranty: 1 Year Carry-in Warranty"
HP,Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year Onsite warranty,4.3,46190,Not found,1.69 Kg,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch),HP,Intel Core i 5 Processor (12th Gen),16 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 inch),Not found,"Product: HP, Brand: HP, Rating: 4.3, Price: ₹46190, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.69 Kg kg, Warranty: Not found"
Apple MacBook Air Apple M4,"Apple M 4 Processor 16 GB Unified Memory RAMMac OS Operating System 512 GB SSD 34.54 cm (13.6 inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather 1 Year Limited Warranty",4.7,119900,Warranty Summary,1.24 kg,"12MP Center Stage Camera with Support for Desk View, 1080p HD Video Recording, Advanced Image Signal Processor with Computational Video",34.54 cm (13.6 inch),Apple,Not found,16 GB,Not found,Not found,512 GB SSD,34.54 cm (13.6 inch),Not found,"Product: Apple MacBook Air Apple M4, Brand: Apple, Rating: 4.7, Price: ₹119900, Processor: Not found, RAM: 16 GB GB, DDR: Not found, OS: Not found, Storage: 512 GB SSD, Weight: 1.24 kg kg, Warranty: Not found"
Lenovo IdeaPad 3 Chrome,Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMChrome Operating System 39.62 cm (15.6 Inch) Display 1 Year Carry-in Warranty,3.4,18990,Not found,1.58 Kg,HD 720p with Privacy Shutter,39.62 cm (15.6 Inch),Lenovo,Not found,8 GB,LPDDR,Not found,Not found,39.62 cm (15.6 Inch),1 Year Carry-in Warranty,"Product: Lenovo IdeaPad 3 Chrome, Brand: Lenovo, Rating: 3.4, Price: ₹18990, Processor: Not found, RAM: 8 GB GB, DDR: LPDDR, OS: Not found, Storage: Not found, Weight: 1.58 Kg kg, Warranty: 1 Year Carry-in Warranty"
HP 15s,"AMD Ryzen 3 Dual Core Processor 8 GB DDR 4 RAM 64 bit Windows 11 Operating System 256 GB SSD 39.62 cm (15.6 inch) DisplayMicrosoft Office 2021 Home and Student, HP Documentation, HP BIOS recovery, HP Smart 1 Year Onsite Warranty",4.2,26400,Warranty Summary,1.69 Kg,HP True Vision 720p HD Camera,39.62 cm (15.6 inch),HP,Not found,8 GB,DDR,Windows 11,256 GB SSD,39.62 cm (15.6 inch),1 Year Onsite Warranty,"Product: HP 15s, Brand: HP, Rating: 4.2, Price: ₹26400, Processor: Not found, RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 256 GB SSD, Weight: 1.69 Kg kg, Warranty: 1 Year Onsite Warranty"
HP 245 G8,AMD Ryzen 5 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Onsite warranty by OEM,3.9,31490,3 Cell,1.47 Kg,Yes,35.56 cm (14 Inch),HP,Not found,8 GB,DDR,Windows 11,512 GB SSD,35.56 cm (14 Inch),Not found,"Product: HP 245 G8, Brand: HP, Rating: 3.9, Price: ₹31490, Processor: Not found, RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.47 Kg kg, Warranty: Not found"
Lenovo IdeaPad Slim 5,Intel Core i 5 Processor (13th Gen)16 GB DDR 5 RAMWindows 11 Home Operating System 1 TB SSD 35.56 cm (14 inch) DisplayOffice Home 20241 Year Carry-in Warranty,Not found,97290,Integrated 60Wh,1.39 Kg,"FHD 1080p + IR with Privacy Shutter, ToF Sensor",35.56 cm (14 inch),Lenovo,Intel Core i 5 Processor (13th Gen),16 GB,DDR,Windows 11 Home,1 TB SSD,35.56 cm (14 inch),20241 Year Carry-in Warranty,"Product: Lenovo IdeaPad Slim 5, Brand: Lenovo, Rating: Not found, Price: ₹97290, Processor: Intel Core i 5 Processor (13th Gen), RAM: 16 GB GB, DDR: DDR, OS: Windows 11 Home, Storage: 1 TB SSD, Weight: 1.39 Kg kg, Warranty: 20241 Year Carry-in Warranty"
HP Victus,Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4.4,69990,"3-cell, 52.5 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch),HP,Intel Core i 5 Processor (13th Gen),16 GB,DDR,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),20241 Year Carry-in Warranty,"Product: HP Victus, Brand: HP, Rating: 4.4, Price: ₹69990, Processor: Intel Core i 5 Processor (13th Gen), RAM: 16 GB GB, DDR: DDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 2.29 Kg kg, Warranty: 20241 Year Carry-in Warranty"
ASUS,Intel Core i 5 Processor (13th Gen)16 GB LPDDR 5 RAMWindows 11 Home Operating System 1 TB SSD 39.62 cm (15.6 inch) Display 1 YEAR INTERNATIONAL,Not found,77999,5HR TO 7HR,Not found,Not found,39.62 cm (15.6 inch),ASUS,Intel Core i 5 Processor (13th Gen),16 GB,LPDDR,Windows 11 Home,1 TB SSD,39.62 cm (15.6 inch),Not found,"Product: ASUS, Brand: ASUS, Rating: Not found, Price: ₹77999, Processor: Intel Core i 5 Processor (13th Gen), RAM: 16 GB GB, DDR: LPDDR, OS: Windows 11 Home, Storage: 1 TB SSD, Weight: Not found kg, Warranty: Not found"
DELL Inspiron 15 3530,Intel Core i 5 Processor (13th Gen)8 GB DDR 4 RAMWindows 11 Operating System 1 TB SSD 39.62 cm (15.6 inch) Display 1-year warranty,4.2,57490,UPTO 8 HRS,Not found,Not found,39.62 cm (15.6 inch),DELL,Intel Core i 5 Processor (13th Gen),8 GB,DDR,Windows 11,1 TB SSD,39.62 cm (15.6 inch),Not found,"Product: DELL Inspiron 15 3530, Brand: DELL, Rating: 4.2, Price: ₹57490, Processor: Intel Core i 5 Processor (13th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 1 TB SSD, Weight: Not found kg, Warranty: Not found"
HP 15,AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.2,29990,Not found,1.59 Kg,HP True Vision 1080p FHD camera,39.62 cm (15.6 Inch),HP,Not found,8 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: HP 15, Brand: HP, Rating: 4.2, Price: ₹29990, Processor: Not found, RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.59 Kg kg, Warranty: 1 Year Onsite Warranty"
HP Backlit,Intel Core i 5 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.3,44990,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch),HP,Intel Core i 5 Processor (12th Gen),8 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: HP Backlit, Brand: HP, Rating: 4.3, Price: ₹44990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.69 Kg kg, Warranty: 1 Year Onsite Warranty"
HP Victus,Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year Onsite Warranty,4.4,62990,Upto 6 Hours and 30 Minutes,2.3 Kg,Not found,39.62 cm (15.6 inch),HP,Intel Core i 5 Processor (12th Gen),16 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 inch),1 Year Onsite Warranty,"Product: HP Victus, Brand: HP, Rating: 4.4, Price: ₹62990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 2.3 Kg kg, Warranty: 1 Year Onsite Warranty"
MSI Creator M16 HX,Intel Core i 7 Processor (14th Gen)32 GB DDR 5 RAMWindows 11 Operating System 1 TB SSD 40.64 cm (16 Inch) Display 2 Year Onsite Warranty,Not found,139990,4 cell,2.38 Kg,HD type (30fps@720p)3D Noise Reduction (3DNR),40.64 cm (16 Inch),MSI,Intel Core i 7 Processor (14th Gen),32 GB,DDR,Windows 11,1 TB SSD,40.64 cm (16 Inch),2 Year Onsite Warranty,"Product: MSI Creator M16 HX, Brand: MSI, Rating: Not found, Price: ₹139990, Processor: Intel Core i 7 Processor (14th Gen), RAM: 32 GB GB, DDR: DDR, OS: Windows 11, Storage: 1 TB SSD, Weight: 2.38 Kg kg, Warranty: 2 Year Onsite Warranty"
ASUS TUF Gaming A14,"AMD Ryzen 7 Octa Core Processor 16 GB LPDDR 5X RAMWindows 11 Operating System 1 TB SSD 35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 2021, McAfee® 1 year, Xbox Game Pass Ultimate_3 months 1 Year Onsite Warranty",4.4,114990,Not found,1.46 Kg,1080P FHD IR Camera for Windows Hello,35.56 cm (14 Inch),ASUS,Not found,16 GB,LPDDR,Windows 11,1 TB SSD,35.56 cm (14 Inch),1 Year Onsite Warranty,"Product: ASUS TUF Gaming A14, Brand: ASUS, Rating: 4.4, Price: ₹114990, Processor: Not found, RAM: 16 GB GB, DDR: LPDDR, OS: Windows 11, Storage: 1 TB SSD, Weight: 1.46 Kg kg, Warranty: 1 Year Onsite Warranty"
Acer One 11,Intel Celeron Dual Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 256 GB SSD 29.46 cm (11.6 inch) Display 1 Year Onsite Warranty,3.4,18990,2 Cell,1.1 Kg,Keyboard,29.46 cm (11.6 inch),Acer,Not found,8 GB,DDR,Windows 11,256 GB SSD,29.46 cm (11.6 inch),1 Year Onsite Warranty,"Product: Acer One 11, Brand: Acer, Rating: 3.4, Price: ₹18990, Processor: Not found, RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 256 GB SSD, Weight: 1.1 Kg kg, Warranty: 1 Year Onsite Warranty"
MSI Thin 15,Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 2 Year Onsite Warranty,4.3,50990,Model Number,1.86 Kg,HD type (30fps@720p),39.62 cm (15.6 Inch),MSI,Intel Core i 5 Processor (12th Gen),16 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),2 Year Onsite Warranty,"Product: MSI Thin 15, Brand: MSI, Rating: 4.3, Price: ₹50990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.86 Kg kg, Warranty: 2 Year Onsite Warranty"
ASUS TUF Gaming A15,AMD Ryzen 7 Octa Core Processor 8 GB DDR 5 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year Carry-in Warranty,4.3,52990,3 Cell,2.30 Kg,720p HD camera,39.62 cm (15.6 inch),ASUS,Not found,8 GB,DDR,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),1 Year Carry-in Warranty,"Product: ASUS TUF Gaming A15, Brand: ASUS, Rating: 4.3, Price: ₹52990, Processor: Not found, RAM: 8 GB GB, DDR: DDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 2.30 Kg kg, Warranty: 1 Year Carry-in Warranty"
